NAMASTE_PRIMARY_CODE,NAMASTE_CODE,NAMASTE_TERM,NAMASTE_ENGLISH,TM2_CODE,TM2_TERM,TM2_URI,MAPPING_CLASS,MAPPING_STATUS,CONFIDENCE,SOURCE,VERSION,NAMASTE_TERM_DIACRITICAL,NAMASTE_TERM_DEVANAGARI,SHORT_DEFINITION,LONG_DEFINITION,ENGLISH_INDEX,PRIMARY_INDEX_RELATED,BIOMEDICAL_CODE,BIOMEDICAL_TERM,RELATIONSHIP
SN4R,SN4R(AAB-57),pAruShyam (kEvalavAta),Roughness of skin disorder (TM2),SN4R,Roughness of skin disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/240793000,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.5986630026983945,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pāruṣyam,पारुष्यम् (केवलवात),-,It is characterised by roughness and thickness of skin may be associated with itching. This may be explained by: (a) Vitiated vatadosha.,-,Primary,,,
SN60,SN60(AAB-49),nakhaBedaH (kEvalavAta),Brittle nails disorder (TM2),SN60,Brittle nails disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/749377975,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6303821007811234,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) nakhabhedaḥ,नखभेदः (केवलवात),-,"It is characterised by whitish, mica coloured discoloration, brittleness of nails. This may be explained by: (a) Vitiated digestive and metabolic factors resulting in non absorption of nutrients leading to vitiation of vatadosha.",-,Primary,,,
SP00,SP00(AAC-6),asthiSoShaH,Osteoporosis disorder (TM2),,Osteoporosis due to eating disorders,http://id.who.int/icd/entity/1614749248,FOUNDATION_CONCEPT_ONLY,FOUNDATION_ONLY,0.6562522059350506,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) asthiśoṣaḥ,अस्थिशोषः,-,"It is characterised by atrophy, weakness of bones; may lead to fractures. This may be explained by: (a) Weak digestive and metabolic factors, bone metabolism, malnutrition leading to severe aggravation of vata and decrease of kapha.",-,Primary,,,
SP12,SP12(AAE-16),sandhigatavAtaH,Osteoarthritis disorder (TM2),SP12,Osteoarthritis disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1911639957,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7739803866519109,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) sandhigatavātaḥ,सन्धिगतवातः,-,"It is characterised by pain, swelling, stiffness, hardening and restricted movements of the joint. This may be explained by: (a) Increased vata affecting the joint leading to degenerative changes.",-,Primary,,,
SP15,SP15(AAC-8),avabAhukaH,Frozen shoulder disorder (TM2),SP15,Frozen shoulder disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1234160905,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.8126556637874397,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) avabāhukaḥ,अवबाहुकः,-,"""It is characterised by pain, stiffness and restricted movements of the shoulder joint. This may be explained by: (a) Increased vatadosha affecting the nerves and vessels of shoulder region.",-,Primary,,,
SP20,SP20(AAC-19),khallI,"Muscle pain, twisting disorder (TM2)",SP20,"Muscle pain, twisting disorder (TM2)",http://id.who.int/icd/release/11/2026-01/mms/1815255902,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7217323888608198,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) khallī,खल्ली,-,"It is characterised by severe spamodic, cramp like pain in upper or lower limb muscles. It may be shifting in nature. This may be explained by: (a) Severe vitiation of vatadosha.",-,Primary,,,
SP21,SP21(AAB-5),a~ggaviBraMSaH (kEvalavAta),Atony disorder (TM2),SP21,Atony disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1722039721,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7168738910131549,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) aṅgavibhraṁśaḥ,अङ्गविभ्रंशः (केवलवात),-,"It is characterised by atony or flaccidity of the joints, muscles and body parts. This may be explained by: (a) Obstructed or aggravated vata causes loss of functions, flaccidity.",-,Primary,,,
SP40,SP40(AAC-34),vAtakaNTakam,Achillodynia disorder (TM2),SP40,Achillodynia disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/63119863,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7967117848524209,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātakaṇṭakam,वातकण्टकम्,-,It is characterised by pain in heel especially during walking. This may be explained by: (a) Increased vatadosha affecting the heel.,-,Primary,,,
SP41,SP41(AAC-20),gRudhrasI,Sciatica disorder (TM2),SP41,Sciatica disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/17088197,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7641066384637403,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) gṛdhrasī,गृध्रसी,-,"It is characterised by moderate to severe pain, starting from acetabulum of hip bone, mainly travelling laterally to ankle joint and rarely radiating from the medial side of thigh. This may be explained by: (a) Vitiation of vata affecting nerves, tendons, muscles of leg; may be associated with vitiated kapha (resulting in mild pain).",-,Primary,,,
SP42,SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),Lumbar spondylosis disorder (TM2),SP42,Lumbar spondylosis disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1263752098,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7830813597393345,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pṛṣṭha-grahaḥ,पृष्ठ-ग्रहः (केवलवात),-,"It is characterised by backache of various degrees associated with stiffness and immobility. This may be explained by: (a) Vitiation of vata, kapha affecting the local muscle tissue.",-,Primary,,,
SP45,SP45(AAB-33),grIvAstamBaH (kEvalavAta),Cervical spondylosis disorder (TM2),SP45,Cervical spondylosis disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/212111852,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.8302068368867302,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) grīvāstambhaḥ,ग्रीवास्तम्भः (केवलवात),-,"It is characterised by pain, stiffness of the neck. This may be explained by: (a) Vitiation of vata causing stiffness of neck muscles.",-,Primary,,,
SP61,SP61(AAB-29),kArSyam (kEvalavAta),Emaciation disorder (TM2),SP61,Emaciation disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/683889528,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7770945236248645,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kārśyam,कार्श्यम् (केवलवात),-,"It is characterised by sudden or gradual loss of body weight, loss of muscle. This may be explained by: (a) Emaciation in the body due to vitiation of vāta.",-,Primary,,,
SP62,SP62(BD-2),medovRuddhiH,High fat disorder (TM2),SP62,High fat disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/832544714,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.5866032711973262,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) medovṛddhiḥ,मेदोवृद्धिः,-,"It is characterised by generalized increase of fatty tissue in the body and may be associated with hyperlipidemia. This may be explained by: (a) Impaired digestive and metabolic factors related to fat tissue, deranged vata, kapha",-,Primary,,,
SP95,SP95(AAB-41),jRumBA (kEvalavAta),Excessive yawning disorder (TM2),SP95,Excessive yawning disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/562399900,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7960374260607628,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) jr̥mbhā,जृम्भा (केवलवात),-,It is characterised by morbid excessive yawning. This may be explained by: (a) Increased vatadosha.,-,Primary,,,
SP96,SP96(ACB-3),Alasyam (kEvala-kapha),Laziness disorder (TM2),SP96,Laziness disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/721956344,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.434947771551091,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) ālasyam,आलस्यम् (केवल-कफ),-,It is characterised by unwillngness to take be physically active and avoiding engaging in mentally active activities. This may be explained by: (a) Excess kapha obstruting the mental faculties and pitta for intellect.,-,Primary,,,
SP97,SP97(AAB-26),klamaH (kEvalavAta),Severe fatigue disorder (TM2),SP97,Severe fatigue disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1217546582,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6972702561309196,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) klamaḥ,क्लमः (केवलवात),-,"It is characterised by feeling extreme exhaustion even without any physical effort, work. This may be explained by: (a) Vitiation of all the three dosha, seven elementary tissues and ojas.",-,Primary,,,
SQ00,SQ00(AAB-1),atipralApaH (kEvalavAta),Delirium disorder (TM2),SQ00,Delirium disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1976940353,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6753293409716752,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) atipralāpaḥ                       (a) pralāpakaḥ,अतिप्रलापः (केवलवात),-,"It is characterised by irrelevant and irrational talk, mental confusion. This may be explained by: (a) Vitiation of Vata affecting motor and intellectual faculties.",-,Primary,,,
SQ05,SQ05(AAB-2),anavasthitacittatvam (kEvalavAta),"Lack of concentration, confusion disorder (TM2)",SQ05,"Lack of concentration, confusion disorder (TM2)",http://id.who.int/icd/release/11/2026-01/mms/1851825829,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6733595665358494,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) anavasthitacittatvam,अनवस्थितचित्तत्वम् (केवलवात),-,"It is characterised by difficulty to concentrate, fickleness, confusion. This may be explained by: (a) Vitiation of vata affecting the mind.",-,Primary,,,
SQ40,SQ40(ACB-18),nidrAdhikyam (kEvala-kapha),Hypersomnia disorder (TM2),SQ40,Hypersomnia disorder (TM2),http://id.who.int/icd/release/11/2026-01/mms/1708364937,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7432945368810047,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) nidrādhikyam,निद्राधिक्यम् (केवल-कफ),-,"It is characterised by excess, prolonged deep sleep. This may be explained by: (a) Deranged digestive and metabolic factors, increased kapha and decreased vata.",-,Primary,,,
SR10,SR10(AAA-2.1),vAtaprakopaH,Vitiation of vāta pattern (TM2),SR10,Vitiation of vāta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1885164289,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6679133170598168,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātaprakopaḥ,वातप्रकोपः,-,It is characterized by abdominal pain and increased gaseous movements in abdomen. This may be explained by aggravation of vatadosha at its designated site and preparing to cause certain morbidity.,-,Primary,,,
SR11,SR11(AAA-1),vAtasa~jcayaH,Accumulation of Vata pattern (TM2),SR11,Accumulation of Vata pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1329167995,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.603446024394746,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātasañcayaḥ,वातसञ्चयः,-,"It is characterized by impaired movements of vāta, fullness of abdomen and aversion to factors causing of increase of vāta such as cold. This may be explained by accumulation of vatadosha at the designated site to a moderate level resulting in accumulation.",-,Primary,,,
SR12,SR12(AAA-2),vAtavRuddhiH,Aggravation of vata pattern (TM2),SR12,Aggravation of vata pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1442514125,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6316509702063926,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātavṛddhiḥ,वातवृद्धिः,-,"It is characterized by roughness or hoarseness of voice, emaciation, blackish discoloration of body, twitching in various parts of body, desire for warmth, insomnia, reduced physical strength, hard stools. This may be explained by marked increase of vatadosha functions and consequent physiological and pathological ramifications.",Increased vāta (TM2),Primary,,,
SR13,SR13(AAA-3),vAtaprasaraNam,Spreading of vata pattern (TM2),SR13,Spreading of vata pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1601610657,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6003851005434311,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātaprasaraḥ,वातप्रसरणम्,-,"It is characterized by abnormal movements of vāta, abdominal distension and gurgling sound in the abdomen. This may be explained by spreading of vatadosha from place of accumulation to other parts or entire body.",-,Primary,,,
SR14,SR14(AAA-4),vAtakShayaH,Depletion of vata pattern (TM2),SR14,Depletion of vata pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/190125246,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6239297081691424,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) vātakṣayaḥ,वातक्षयः,-,"It is characterized by sluggishness in activities, reduced talking, lack of interest in activities, loss of consciousness. This may be explained by marked decrease of vatadosha functions and consequent physiological and pathological ramifications.",-,Primary,,,
SR15,SR15(ABA-2.1),pittaprakopaH,Vitiation of pitta pattern (TM2),SR15,Vitiation of pitta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/2063185539,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6751625959164786,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pittaprakopaḥ,पित्तप्रकोपः,-,"It is characterized by sour eructation, excessive thirst and burning sensation. This may be explained by aggravation of pittadosha at its designated site and preparing to cause certain morbidity.",-,Primary,,,
SR16,SR16(ABA-1),pittasa~jcayaH,Accumulation of pitta pattern (TM2),SR16,Accumulation of pitta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/30979026,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6137394510914213,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pittasañcayaḥ,पित्तसञ्चयः,-,It is characterized by yellowish discoloration of body and mild raised body temperature. This may be explained by accumulation of pittadosha at the designated site.,-,Primary,,,
SR17,SR17(ABA-2),pittavRuddhiH,Aggravation of pitta pattern (TM2),SR17,Aggravation of pitta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1268749195,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6405486538272416,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pittavṛddhiḥ,पित्तवृद्धिः,-,"It is characterized by yellowish discoloration of the body, increased body heat, desire for cold, reduced sleep, loss of consciousness, weakness of body and sense organs, yellowish discoloration of stool, urine and eyes. This may be explained by marked increase of pittadosha functions and consequent physiological and pathological ramifications.",Increased pitta (TM2),Primary,,,
SR18,SR18(ABA-3),pittaprasaraH,Spreading of pitta pattern (TM2),SR18,Spreading of pitta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/611199268,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6108359525657789,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) pittaprasaraḥ,पित्तप्रसरः,-,"It is characterized by localised or whole body burning sensation, feeling of smoky eructation. This may be explained by spreading of pittadosha from place of accumulation to other parts or entire body.",-,Primary,,,
SR19,SR19(ABA-4),pittakShayaH,Depletion of pitta pattern (TM2),SR19,Depletion of pitta pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/829777916,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6331996307247122,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,pittakṣayaḥ,पित्तक्षयः,-,"It is characterized by reduced body temperature and reduced digestive power, reduced luste of the body. This may be explained by marked decrease of pittadosha functions and consequent physiological and pathological ramifications.",-,Primary,,,
SR1A,SR1A(ACA-2.1),kaPaprakopaH,Vitiation of kapha pattern (TM2),SR1A,Vitiation of kapha pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/240694420,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6768802086631713,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kaphaprakopaḥ,कफप्रकोपः,-,It is characterized by aversion to food and nausea. This may be explained by aggravation of kaphadosha at its designated site and preparing to cause certain morbidity.,-,Primary,,,
SR1B,SR1B(ACA-1),kaPasa~jcayaH,Accumulation of kapha pattern (TM2),SR1B,Accumulation of kapha pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1803753767,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6161656136478669,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kaphasañcayaḥ,कफसञ्चयः,-,It is characterized by heaviness of the body and lethargy. This may be explained by accumulation of kapha at the designated site.,-,Primary,,,
SR1C,SR1C(ACA-2),kaPavRuddhiH,Aggravation of kapha pattern (TM2),SR1C,Aggravation of kapha pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/738124640,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6426506348597879,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kaphavṛddhiḥ,कफवृद्धिः,-,"It is characterized by whitish discoloration of body, feeling of cold, reduced mobility of the body, heaviness of the body, fatigue, feeling of drowsiness, excessive sleep, loosening of joints. This may be explained by marked increase of kaphadosha functions and consequent physiological and pathological ramifications.",Increased kapha (TM2),Primary,,,
SR1D,SR1D(ACA-3),kaPaprasaraH,Spreading of kapha pattern (TM2),SR1D,Spreading of kapha pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/561202228,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6132986105877927,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kaphaprasaraḥ,कफप्रसरः,-,"It is characterized by tastelessness, indigestion, feeling of tiredness, vomiting. This may be explained by spreading of kaphadosha from the place of accumulation to other parts or entire body.",-,Primary,,,
SR1E,SR1E(ACA-4),kaPakShayaH,Depletion of kapha pattern (TM2),SR1E,Depletion of kapha pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/792950112,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.635388179208723,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) kaphakṣayaḥ,कफक्षयः,-,"It is characterized by dryness of body, burning sensation inside the body, laxity of joints, thirst, weakness, reduced sleep. This may be explained by marked decrease of pittadosha functions and consequent physiological and pathological ramifications.",-,Primary,,,
SR20,SR20(AAD),AvRuta-vAtaH/AvaraNavAta,Pattern of occlusion (TM2),SR20,Pattern of occlusion (TM2),http://id.who.int/icd/release/11/2026-01/mms/979641157,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.2650677666022549,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) āvaraṇa,आवृत-वातः/आवरणवात,-,"It is characterised by hampering of the normal functioning of the dosha leading to local or systemic symptoms. This may be explained the occlusion of the free flowing and all-pervading Vata dosha or subtype of it by one another or by Pitta, Kapha, tissues, food and excreta.",-,Primary,,,
SR40,SR40(B),dhAtuvaiShamyam,"Vitiation of ""primary structural components of the body"" pattern (TM2)",SR40,"Vitiation of ""primary structural components of the body"" pattern (TM2)",http://id.who.int/icd/release/11/2026-01/mms/1531867635,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7706248830100793,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,dhātuvaiṣamyam,धातुवैषम्यम्,-,disturbance of homeostasis leading to an abnormal or pathological or diseased state,-,Primary,,,
SR41,SR41(BA-2),rasavRuddhiH,Aggravation of primary circulating nutrient fluid pattern (TM2),SR41,Aggravation of primary circulating nutrient fluid pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1300251309,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7933828903497777,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) rasavṛddhiḥ,रसवृद्धिः,-,"It is characterised by nausea, excessive salivation, tastelessness, distaste of mouth, obstruction in channels, aversion to eating sweet food, generalised body ache, white discolouration, coldness, obesity, lethargy, heaviness, exhaustion, tiredness, obstruction to flow of primary product of digested food, syncope, attacks of swooning, excessive sleep, drowsiness, lassitude, breathlessness, cough, loosening and dislocation of joints, flaccidity, laxity in body parts, diminution of digestive power, loss of appetite associated with gasping and bloating. (a) This may be explained by morbid increase of circulating fluid.",-,Primary,,,
SR42,SR42(BA-1),rasakShayaH,Depletion of primary circulating nutrient fluid pattern (TM2),SR42,Depletion of primary circulating nutrient fluid pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1192093121,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.7909756306925572,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) rasakṣayaḥ,रसक्षयः,-,"It is characterized by shaking, Intolerance to hearing loud noises, palpitation of heart, palpitation on little exertion, body pain, precordial pain, cardiac pain, tremors, absence of mind, feeling of emptiness in body, thirst, dryness, wasting, emaciation, palpitation, tiredness on little exertion, dyspnoea on exertion, dryness, fatigue in mind and body. (a) This may be explained by morbid decrease of circulating fluid.",Decrease in chyle (TM2),Primary,,,
SR43,SR43(BB-2),raktavRuddhiH,Morbid increase of blood pattern (TM2),SR43,Morbid increase of blood pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1486556277,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6825413528557764,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) raktavṛddhiḥ,रक्तवृद्धिः,-,"It is characterised by redness of the skin, body parts, reddish coloured eyes, the fullness of blood vessels, skin disease, spreading cellulitis, erysipelas, boils, eruptions, irregular or excessive menstruation, redness and inflammation of eyes, mouth, penis, anus, gums, splenomegaly, abdominal lump, abscess, blackish patches on the face, jaundice, polyarthritis, unconsciousness, confusion, urine with blood, bleeding, throbbing pain, anorexia and colic pain. (a) This may be explained by morbid incerease of blood.",-,Primary,,,
SR44,SR44(BB-1),raktakShayaH,Depletion of blood pattern (TM2),SR44,Depletion of blood pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1377217305,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.5889000358332908,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) raktakṣayaḥ,रक्तक्षयः,-,"It is characterized by rough, dry , cracked, faded, lusterless skin, desire for sour taste, cold, laxity of vessels, tortuous vesselsm, pallor, tiredness, burning sensation over the feet and lassitude. (a) This may be explained by morbid decrease of blood.",-,Primary,,,
SR45,SR45(BC-2),mAMsavRuddhiH,Excessive increase of muscular tissues pattern (TM2),SR45,Excessive increase of muscular tissues pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1740037917,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6666873695265494,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) māṃsavṛddhiḥ,मांसवृद्धिः,-,"It is characterized by enlargement of hips, cheeks, lips, temple; penis, thighs, calf muscles; heaviness of limbs, hips cheeks, abdomen, thighs, calf; diseases of the palate, tongue, throat; glandular swelling in jaw and throat region, chin, nodules in neck region and an increase in muscle mass in the neck. (a) This may be explained by morbid increase of muscle tissue.",-,Primary,,,
SR46,SR46(BC-1),mAMsakShayaH,Depletion of muscular tissues pattern (TM2),SR46,Depletion of muscular tissues pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/769733242,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6211984111327001,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) māṃsakṣayaḥ,मांसक्षयः,-,"It is characterized by wasting of hips, wasting of neck, wasting of abdomen, wasting of cheeks, whole side of the face including the temple, wasting, dryness of lips, wasting, dryness of genitals, penis, wasting of thighs, wasting of chest, wasting of armpits, axilla, wasting of calf, dryness, pricking pain, exhaustion or tiredness of body, flabbiness of arteries, lazy eyes, eye fatigue, splitting type of pain in joints and weakness of five vital senses. (a) This may be explained by morbid decrease of muscle tissue.",-,Primary,,,
SR48,SR48(BD-1),medaHkShayaH,Depletion of adipose tissues pattern (TM2),SR48,Depletion of adipose tissues pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/955940002,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6924726778573604,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) medaḥkṣayaḥ,मेदःक्षयः,-,"It is characterized by breaking, splitting type of pain, fatigue in mind and body, eye stress, sunken abdomen, splenomegaly, hollowness felling in joints, dryness of body parts, desire for fatty meat, numbness in low back, emaciation, exhaustion, fatigue, dryness, wasting, emaciation, signs symptoms of depletion of māṃsa and weakness of muscles in the loin. (a) This may be explained by morbid decrease of fat tissue.",-,Primary,,,
SR49,SR49(BE-2),asthivRuddhiH,Increase of bone tissues pattern (TM2),SR49,Increase of bone tissues pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/1011346078,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.5853165192864704,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) asthivṛddhiḥ,अस्थिवृद्धिः,-,"It is characterized by excessive growth of bones, bone growing over another and excessive growth of teeth, redundant tooth which grows over another. (a) This may be explained by morbid increase bone tissue.",-,Primary,,,
SR4A,SR4A(BE-1),asthikShayaH,Depletion of bone tissues pattern (TM2),SR4A,Depletion of bone tissues pattern (TM2),http://id.who.int/icd/release/11/2026-01/mms/919227890,DIRECT_CODE_ALIGNMENT,TM2_MAPPED,0.6337453944847232,NAMASTE_OFFICIAL + WHO_API,NAMASTE_PROTOTYPE_V1,(a) asthikṣayaḥ,अस्थिक्षयः,-,"It is characterized by scalp hair fall, thinning, body hair fall, thinning, nail fall, thinning, beard, moustache fall, thinning, teeth fall, decaying, exhaustion, fatigue, dislocation of joint, lax joints, pain in the bones, gums and tooth, cracked teeth, cracked nail, dryness, roughness, dryness, pricking type of pain in the bones, desire to eat bony-meat. (a) This may be explained by morbid decrease bone tissue.",-,Primary,,,
